Region,ItemType,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
Australia and Oceania,Snacks,Offline,M,3/9/2012,455556094,3/29/2012,8027,152.58
Asia,Fruits,Online,C,6/13/2016,210746800,7/7/2016,3516,9.33
Central America and the Caribbean,Vegetables,Offline,C,8/20/2013,928298652,9/16/2013,3055,154.06
Sub-Saharan Africa,Clothes,Offline,M,11/22/2010,509822976,11/26/2010,6803,109.28
Asia,Vegetables,Online,M,8/23/2012,527243602,9/11/2012,1953,154.06
Sub-Saharan Africa,Household,Online,H,10/22/2016,372796857,12/10/2016,7729,668.27
Central America and the Caribbean,Vegetables,Offline,C,1/6/2011,409031569,1/11/2011,386,154.06
Middle East and North Africa,Snacks,Offline,L,3/28/2014,618809068,4/16/2014,8209,152.58
Central America and the Caribbean,Personal Care,Online,C,6/13/2012,155303180,6/18/2012,6517,81.73
Sub-Saharan Africa,Beverages,Online,L,5/25/2015,492000234,7/7/2015,2657,47.45
Sub-Saharan Africa,Cosmetics,Online,M,12/18/2014,472699058,2/6/2015,1010,437.2
Sub-Saharan Africa,Office Supplies,Online,L,9/3/2011,361510980,9/10/2011,7987,651.21
Sub-Saharan Africa,Snacks,Offline,M,11/23/2010,492859828,12/28/2010,7030,152.58
Asia,Office Supplies,Online,M,7/2/2011,821481931,7/16/2011,3613,651.21
Middle East and North Africa,Cereal,Online,C,3/13/2017,472426116,3/30/2017,241,205.7
Middle East and North Africa,Clothes,Online,M,1/20/2010,891053712,2/16/2010,1449,109.28
Middle East and North Africa,Fruits,Offline,L,11/5/2014,893038547,11/22/2014,8806,9.33
Middle East and North Africa,Fruits,Online,H,12/25/2011,714366948,1/15/2012,5910,9.33
Central America and the Caribbean,Vegetables,Online,H,1/3/2017,661337745,1/18/2017,3390,154.06
Sub-Saharan Africa,Cereal,Online,C,3/31/2016,660562264,5/6/2016,3908,205.7
Middle East and North Africa,Cereal,Online,L,1/7/2016,708964335,1/15/2016,7156,205.7
Sub-Saharan Africa,Personal Care,Online,H,2/19/2016,423780286,3/12/2016,4859,81.73
Middle East and North Africa,Cereal,Online,M,9/7/2013,392558944,9/9/2013,5770,205.7
Central America and the Caribbean,Household,Offline,H,5/25/2014,823161637,7/6/2014,676,668.27
Asia,Personal Care,Online,C,9/13/2013,193762195,10/1/2013,7394,81.73
Sub-Saharan Africa,Snacks,Online,L,9/4/2015,202846944,9/27/2015,5773,152.58
Europe,Personal Care,Online,L,2/2/2014,819214713,3/11/2014,2693,81.73
Europe,Personal Care,Online,H,5/13/2011,731976830,5/15/2011,7065,81.73
Europe,Snacks,Offline,L,10/4/2014,500557124,10/6/2014,4831,152.58
Asia,Cereal,Online,M,6/18/2017,304691922,7/20/2017,3966,205.7
Sub-Saharan Africa,Baby Food,Offline,L,7/7/2017,394430053,7/31/2017,9473,255.28
Europe,Cosmetics,Offline,H,1/4/2014,640132844,1/30/2014,8389,437.2
Europe,Cosmetics,Online,L,11/28/2010,982474124,12/19/2010,4781,437.2
Sub-Saharan Africa,Meat,Online,M,3/22/2013,982440221,3/30/2013,4748,421.89
Central America and the Caribbean,Personal Care,Online,L,9/4/2015,271329963,9/29/2015,1420,81.73
Middle East and North Africa,Personal Care,Online,C,1/22/2014,800754678,2/10/2014,9959,81.73
Central America and the Caribbean,Snacks,Online,L,8/1/2016,992638194,8/31/2016,2555,152.58
Europe,Office Supplies,Offline,C,5/19/2017,689216840,5/28/2017,3434,651.21
Europe,Meat,Offline,C,6/9/2015,703039443,7/24/2015,3849,421.89
Asia,Baby Food,Online,M,10/18/2010,566967332,11/28/2010,7088,255.28
Europe,Baby Food,Online,L,12/6/2015,784174335,1/14/2016,3467,255.28
Europe,Baby Food,Offline,L,2/2/2014,578146779,3/16/2014,5334,255.28
Europe,Cereal,Online,C,2/1/2016,142683494,3/16/2016,2071,205.7
Europe,Snacks,Online,H,1/31/2011,191895806,3/22/2011,5088,152.58
Asia,Snacks,Online,L,10/24/2015,610207545,10/27/2015,2828,152.58
Middle East and North Africa,Meat,Offline,H,3/17/2010,902355039,3/31/2010,5763,421.89
Australia and Oceania,Meat,Offline,H,11/30/2016,643387115,12/27/2016,1400,421.89
Sub-Saharan Africa,Cereal,Online,L,3/19/2014,828665101,3/19/2014,9273,205.7
Europe,Personal Care,Online,C,7/9/2015,723862826,8/11/2015,5951,81.73
Australia and Oceania,Cosmetics,Offline,C,8/6/2012,114966619,9/10/2012,32,437.2
Sub-Saharan Africa,Baby Food,Offline,M,3/19/2017,658275306,3/23/2017,7146,255.28
Europe,Cereal,Online,H,11/25/2011,930400216,11/29/2011,4954,205.7
Middle East and North Africa,Meat,Online,H,5/4/2014,478265178,6/8/2014,8149,421.89
Europe,Cereal,Offline,H,12/23/2012,269106519,1/2/2013,3454,205.7
Asia,Household,Online,C,4/9/2016,440473067,5/12/2016,4624,668.27
Sub-Saharan Africa,Baby Food,Offline,L,1/4/2011,750226151,1/21/2011,7445,255.28
Europe,Snacks,Online,M,7/25/2011,126539599,8/11/2011,4734,152.58
North America,Personal Care,Online,C,8/22/2010,717899739,8/22/2010,1341,81.73
Middle East and North Africa,Beverages,Offline,M,5/18/2013,243105399,6/8/2013,9145,47.45
Europe,Cereal,Offline,M,10/31/2010,541267907,12/18/2010,2057,205.7
Middle East and North Africa,Household,Offline,C,1/20/2014,821811091,2/27/2014,1019,668.27
Middle East and North Africa,Snacks,Online,M,6/11/2012,814471280,6/21/2012,9006,152.58
Sub-Saharan Africa,Clothes,Offline,M,5/26/2015,319297301,6/20/2015,6022,109.28
Europe,Personal Care,Online,C,8/28/2010,556650483,8/30/2010,4103,81.73
Asia,Office Supplies,Offline,C,7/13/2013,117204654,7/16/2013,2316,651.21
Europe,Cereal,Offline,M,2/9/2010,811946141,2/9/2010,1761,205.7
Sub-Saharan Africa,Personal Care,Offline,M,1/17/2014,922173774,1/21/2014,567,81.73
Europe,Household,Offline,L,5/6/2017,149498879,6/16/2017,8895,668.27
Middle East and North Africa,Cosmetics,Offline,C,11/8/2016,965845286,12/1/2016,3938,437.2
Australia and Oceania,Meat,Online,C,7/1/2010,963449323,7/28/2010,4919,421.89
Middle East and North Africa,Personal Care,Online,L,3/10/2016,504859817,3/26/2016,8094,81.73
Sub-Saharan Africa,Personal Care,Offline,L,1/16/2015,472938096,2/5/2015,1747,81.73
Europe,Cereal,Online,H,9/29/2015,920857989,10/3/2015,1197,205.7
Asia,Office Supplies,Offline,H,11/25/2012,622105824,1/12/2013,3793,651.21
Middle East and North Africa,Snacks,Online,H,7/16/2013,220480430,8/3/2013,3914,152.58
Sub-Saharan Africa,Meat,Online,C,8/12/2010,880093133,9/29/2010,7971,421.89
Central America and the Caribbean,Personal Care,Offline,C,1/22/2017,235367763,1/26/2017,9406,81.73
Asia,Beverages,Offline,H,8/9/2016,941040647,8/30/2016,3694,47.45
Australia and Oceania,Clothes,Offline,H,12/18/2012,322160613,1/6/2013,3339,109.28
Asia,Household,Offline,H,12/1/2010,724088990,1/2/2011,2878,668.27
Central America and the Caribbean,Household,Online,C,7/9/2012,962499606,8/10/2012,3877,668.27
Europe,Vegetables,Offline,C,5/1/2013,373378789,5/6/2013,9936,154.06
Middle East and North Africa,Office Supplies,Online,M,10/1/2013,163025367,10/26/2013,1684,651.21
Australia and Oceania,Vegetables,Online,L,3/31/2015,258050668,4/30/2015,1782,154.06
Central America and the Caribbean,Household,Online,H,7/24/2016,655378520,9/6/2016,9923,668.27
Central America and the Caribbean,Snacks,Offline,M,7/7/2017,972245252,7/13/2017,7830,152.58
Asia,Cereal,Online,H,3/11/2015,896199691,4/26/2015,4259,205.7
Sub-Saharan Africa,Household,Offline,L,4/26/2015,635103166,6/15/2015,9995,668.27
Asia,Snacks,Online,C,4/30/2013,467129504,6/18/2013,2856,152.58
Asia,Personal Care,Online,L,4/19/2013,290765035,5/24/2013,2690,81.73
Middle East and North Africa,Baby Food,Offline,H,7/28/2016,974808585,9/3/2016,6378,255.28
Asia,Beverages,Online,L,6/3/2010,308371484,7/23/2010,2830,47.45
Europe,Vegetables,Online,H,4/3/2017,650877559,4/7/2017,7988,154.06
Australia and Oceania,Beverages,Offline,L,2/12/2015,382063138,3/30/2015,9828,47.45
Sub-Saharan Africa,Office Supplies,Online,L,3/9/2017,651977050,3/17/2017,3352,651.21
Asia,Vegetables,Online,H,12/29/2014,430980622,2/4/2015,5598,154.06
Australia and Oceania,Office Supplies,Online,L,6/27/2012,559747684,7/15/2012,633,651.21
Sub-Saharan Africa,Beverages,Online,M,9/9/2014,599264562,10/28/2014,4556,47.45
Europe,Office Supplies,Offline,C,4/28/2016,180830085,5/14/2016,495,651.21
Middle East and North Africa,Cereal,Offline,C,3/5/2013,356055581,3/25/2013,3614,205.7
Middle East and North Africa,Fruits,Offline,C,6/17/2013,446864879,8/4/2013,6103,9.33
Middle East and North Africa,Beverages,Online,H,4/23/2011,295494306,4/24/2011,2186,47.45
Europe,Vegetables,Online,M,4/10/2013,714492690,4/30/2013,3119,154.06
Asia,Office Supplies,Online,H,11/1/2011,336721360,11/7/2011,2188,651.21
Central America and the Caribbean,Cereal,Online,L,11/22/2011,565354144,11/23/2011,9710,205.7
Europe,Cereal,Offline,C,10/31/2011,623877370,11/10/2011,8033,205.7
Europe,Office Supplies,Online,M,11/25/2014,706089866,12/21/2014,6537,651.21
Australia and Oceania,Meat,Online,C,4/5/2010,626102960,4/8/2010,6634,421.89
Europe,Cereal,Online,C,8/22/2014,268340480,9/28/2014,6766,205.7
Sub-Saharan Africa,Household,Online,L,7/21/2015,937538754,8/25/2015,7406,668.27
Middle East and North Africa,Clothes,Online,H,12/1/2012,408746612,1/13/2013,6060,109.28
Middle East and North Africa,Personal Care,Offline,C,4/24/2015,577325379,5/13/2015,2264,81.73
Middle East and North Africa,Personal Care,Online,L,6/6/2013,708948886,6/18/2013,2585,81.73
Sub-Saharan Africa,Snacks,Online,H,3/9/2014,589603459,4/10/2014,5621,152.58
Sub-Saharan Africa,Household,Offline,M,3/12/2014,975587928,4/9/2014,7002,668.27
Middle East and North Africa,Beverages,Offline,L,2/19/2011,443513619,3/3/2011,4391,47.45
Middle East and North Africa,Household,Offline,H,2/13/2015,340304362,3/20/2015,2478,668.27
Sub-Saharan Africa,Snacks,Online,C,8/6/2014,733196485,8/16/2014,7988,152.58
Europe,Vegetables,Online,H,6/10/2010,859738814,7/20/2010,4675,154.06
Central America and the Caribbean,Household,Offline,L,3/2/2012,477792680,4/11/2012,8326,668.27
Australia and Oceania,Household,Online,H,6/6/2011,315531909,6/18/2011,1759,668.27
Middle East and North Africa,Beverages,Online,M,1/27/2016,721442830,2/22/2016,9820,47.45
Europe,Beverages,Online,C,2/5/2016,314324271,3/11/2016,4392,47.45
Europe,Cereal,Offline,M,2/16/2010,933287560,2/24/2010,9384,205.7
Sub-Saharan Africa,Snacks,Offline,C,10/15/2016,887756526,10/18/2016,5739,152.58
Europe,Fruits,Offline,H,5/2/2010,807467496,6/10/2010,6431,9.33
Middle East and North Africa,Clothes,Offline,H,4/22/2015,492469298,5/15/2015,1464,109.28
Europe,Office Supplies,Offline,L,11/16/2011,263123261,12/14/2011,2875,651.21
Middle East and North Africa,Cosmetics,Offline,M,5/8/2015,510103213,5/22/2015,9731,437.2
Asia,Cereal,Offline,C,10/26/2011,344395482,10/30/2011,3131,205.7
Europe,Cereal,Online,H,12/7/2014,747298896,12/17/2014,1205,205.7
Australia and Oceania,Clothes,Online,L,9/12/2016,520424783,9/17/2016,4113,109.28
Europe,Cereal,Offline,L,12/20/2013,335696971,12/24/2013,9048,205.7
Middle East and North Africa,Personal Care,Online,C,3/26/2012,485351788,4/28/2012,5235,81.73
Australia and Oceania,Beverages,Online,C,4/6/2014,431938064,4/11/2014,8926,47.45
Middle East and North Africa,Meat,Offline,H,4/26/2016,158317124,6/15/2016,8410,421.89
Asia,Snacks,Online,C,12/10/2011,617662799,1/10/2012,9003,152.58
Europe,Cereal,Offline,H,11/17/2010,583461415,12/18/2010,8053,205.7
Central America and the Caribbean,Household,Offline,M,8/4/2012,699511802,8/19/2012,9942,668.27
Sub-Saharan Africa,Clothes,Online,H,1/9/2010,329925286,1/25/2010,1079,109.28
Europe,Office Supplies,Offline,L,2/16/2016,709125697,2/18/2016,4907,651.21
Middle East and North Africa,Household,Online,M,8/13/2014,891849362,8/19/2014,6900,668.27
Sub-Saharan Africa,Meat,Online,L,10/11/2016,903145110,11/29/2016,9563,421.89
Asia,Clothes,Online,H,4/2/2012,388374269,4/16/2012,7431,109.28
Asia,Fruits,Offline,M,9/2/2010,863210666,9/27/2010,2073,9.33
Sub-Saharan Africa,Household,Offline,C,2/27/2015,763640630,3/15/2015,7087,668.27
Sub-Saharan Africa,Household,Online,C,12/20/2010,395962989,1/2/2011,3102,668.27
Europe,Clothes,Online,C,9/19/2014,586789071,9/20/2014,2781,109.28
Asia,Meat,Offline,C,1/3/2010,433042705,1/10/2010,5814,421.89
Central America and the Caribbean,Cosmetics,Online,L,10/18/2011,451960217,11/7/2011,3927,437.2
Asia,Vegetables,Offline,H,3/3/2017,331090438,3/19/2017,5873,154.06
Asia,Beverages,Online,H,9/17/2016,278294694,10/23/2016,2439,47.45
Asia,Vegetables,Offline,M,6/6/2013,571746814,6/14/2013,1443,154.06
Middle East and North Africa,Personal Care,Online,L,5/25/2011,209933125,6/19/2011,2732,81.73
Australia and Oceania,Household,Offline,H,12/15/2011,961652457,12/30/2011,3187,668.27
Sub-Saharan Africa,Meat,Offline,M,7/11/2017,616016137,8/5/2017,1719,421.89
Europe,Baby Food,Online,L,8/26/2012,632447993,9/29/2012,4270,255.28
Sub-Saharan Africa,Beverages,Offline,H,3/30/2013,290684354,5/7/2013,8815,47.45
Australia and Oceania,Baby Food,Offline,H,5/1/2017,740774047,5/21/2017,357,255.28
Sub-Saharan Africa,Clothes,Offline,M,6/12/2016,953078401,7/9/2016,5933,109.28
Central America and the Caribbean,Clothes,Online,H,7/17/2014,868271243,8/29/2014,9611,109.28
Australia and Oceania,Meat,Online,C,8/19/2016,947338902,9/5/2016,7488,421.89
Europe,Meat,Offline,H,6/12/2017,821580207,7/18/2017,2695,421.89
Europe,Clothes,Online,M,10/7/2012,642606484,11/25/2012,394,109.28
Australia and Oceania,Snacks,Online,M,10/23/2010,632341563,12/6/2010,2775,152.58
Asia,Personal Care,Online,C,4/12/2013,633021771,5/3/2013,4064,81.73
Sub-Saharan Africa,Vegetables,Online,H,8/2/2011,557195937,8/24/2011,5515,154.06
Middle East and North Africa,Beverages,Offline,H,5/7/2013,837725389,6/26/2013,413,47.45
Sub-Saharan Africa,Vegetables,Online,C,11/24/2015,177783954,1/6/2016,9077,154.06
Europe,Vegetables,Offline,M,1/17/2010,500857961,1/24/2010,3856,154.06
Europe,Snacks,Offline,H,3/10/2014,200746238,4/16/2014,4128,152.58
Europe,Vegetables,Offline,C,6/25/2017,891560113,7/31/2017,1305,154.06
Sub-Saharan Africa,Personal Care,Offline,H,12/11/2013,657723414,1/29/2014,3829,81.73
Europe,Baby Food,Online,M,10/18/2013,803972470,11/21/2013,2175,255.28
Central America and the Caribbean,Cosmetics,Offline,M,12/20/2016,905356109,1/26/2017,3846,437.2
Central America and the Caribbean,Fruits,Offline,L,11/19/2016,157235658,12/5/2016,8380,9.33
Asia,Clothes,Offline,C,10/25/2011,525284945,11/13/2011,2343,109.28
Central America and the Caribbean,Clothes,Offline,C,3/30/2016,895490300,4/6/2016,4334,109.28
Asia,Meat,Online,L,8/25/2011,224150550,9/24/2011,9984,421.89
Middle East and North Africa,Beverages,Offline,M,11/5/2010,687877023,12/23/2010,6952,47.45
Middle East and North Africa,Cereal,Offline,M,5/16/2016,933593547,5/28/2016,9932,205.7
Europe,Snacks,Online,C,9/7/2016,128536450,10/14/2016,5647,152.58
Sub-Saharan Africa,Cereal,Offline,C,8/28/2012,210254561,9/21/2012,7852,205.7
Europe,Meat,Online,H,10/19/2013,936609208,11/28/2013,2333,421.89
Europe,Clothes,Online,M,10/7/2011,335774219,11/12/2011,1908,109.28
Australia and Oceania,Meat,Online,M,5/29/2014,556235921,6/28/2014,1425,421.89
Sub-Saharan Africa,Cosmetics,Offline,M,9/19/2011,216793143,10/17/2011,2764,437.2
Sub-Saharan Africa,Fruits,Online,C,6/20/2017,256557214,8/8/2017,9836,9.33
Europe,Cereal,Offline,M,6/3/2012,784951961,7/20/2012,3583,205.7
Australia and Oceania,Beverages,Offline,M,4/9/2016,631713712,5/24/2016,6980,47.45
Sub-Saharan Africa,Baby Food,Online,H,9/9/2015,496891295,10/28/2015,31,255.28
Sub-Saharan Africa,Vegetables,Offline,L,7/25/2013,700846040,8/26/2013,4772,154.06
Europe,Cosmetics,Offline,M,1/24/2010,734251773,1/27/2010,271,437.2
Sub-Saharan Africa,Fruits,Offline,C,12/29/2013,608094823,2/5/2014,7626,9.33
Sub-Saharan Africa,Household,Online,H,4/16/2016,403674018,5/30/2016,4967,668.27
Central America and the Caribbean,Cereal,Offline,L,7/11/2016,722600686,8/29/2016,2456,205.7
Sub-Saharan Africa,Vegetables,Online,C,7/22/2011,436798655,8/5/2011,7284,154.06
Central America and the Caribbean,Beverages,Online,H,6/11/2014,738504254,6/28/2014,8675,47.45
Sub-Saharan Africa,Meat,Online,M,10/23/2012,190266311,11/14/2012,2884,421.89
Sub-Saharan Africa,Personal Care,Online,L,7/1/2010,574946153,7/7/2010,8198,81.73
Australia and Oceania,Household,Offline,L,3/8/2016,145717608,4/14/2016,9933,668.27
Australia and Oceania,Beverages,Online,H,11/26/2016,376067006,1/7/2017,5439,47.45
Middle East and North Africa,Clothes,Offline,C,2/12/2012,109793174,3/23/2012,9095,109.28
Sub-Saharan Africa,Cosmetics,Offline,H,6/26/2017,511007440,7/8/2017,7312,437.2
Europe,Meat,Offline,L,8/31/2015,114133632,9/28/2015,3533,421.89
Europe,Personal Care,Offline,C,2/4/2013,673908078,2/23/2013,3231,81.73
Sub-Saharan Africa,Meat,Online,L,6/29/2013,415379607,7/5/2013,8911,421.89
Australia and Oceania,Baby Food,Online,M,1/23/2014,783909547,2/17/2014,5110,255.28
Europe,Cereal,Online,H,11/12/2016,595171725,12/28/2016,3394,205.7
Middle East and North Africa,Cosmetics,Online,H,6/15/2017,985152471,6/21/2017,7363,437.2
Europe,Cereal,Offline,C,3/25/2016,460150611,4/23/2016,7646,205.7
Sub-Saharan Africa,Vegetables,Online,H,8/31/2014,746777474,9/1/2014,6905,154.06
Central America and the Caribbean,Meat,Offline,C,7/2/2011,941956889,8/21/2011,4831,421.89
Sub-Saharan Africa,Clothes,Offline,M,2/14/2014,662925183,2/25/2014,3148,109.28
Asia,Household,Offline,M,1/19/2012,497231185,2/3/2012,612,668.27
Europe,Vegetables,Offline,H,1/3/2011,652736222,2/22/2011,8008,154.06
Middle East and North Africa,Baby Food,Offline,H,1/2/2014,507614123,2/17/2014,3154,255.28
Europe,Household,Offline,H,7/15/2017,860351216,8/27/2017,5899,668.27
Sub-Saharan Africa,Meat,Online,M,5/21/2015,779746329,6/13/2015,3121,421.89
Central America and the Caribbean,Fruits,Online,L,7/13/2017,754910790,8/10/2017,3734,9.33
Sub-Saharan Africa,Beverages,Offline,L,2/5/2016,445268428,3/18/2016,3678,47.45
Sub-Saharan Africa,Cosmetics,Offline,C,11/4/2011,930555570,11/11/2011,927,437.2
Asia,Clothes,Online,C,5/18/2010,660821044,5/27/2010,487,109.28
Europe,Fruits,Online,H,10/20/2010,406426179,12/4/2010,9393,9.33
Europe,Vegetables,Offline,L,1/25/2017,108044803,3/13/2017,1713,154.06
Asia,Vegetables,Offline,M,6/23/2011,226663243,7/7/2011,3545,154.06
Europe,Household,Offline,C,6/20/2011,393580329,7/24/2011,8020,668.27
Central America and the Caribbean,Household,Offline,H,10/30/2012,760407388,11/4/2012,299,668.27
Sub-Saharan Africa,Personal Care,Offline,M,3/16/2016,649068248,4/2/2016,2573,81.73
Sub-Saharan Africa,Meat,Online,C,9/22/2015,801799237,10/12/2015,9067,421.89
Australia and Oceania,Meat,Offline,M,5/15/2010,231149184,5/18/2010,1035,421.89
Europe,Household,Online,L,5/3/2015,269979417,5/23/2015,1764,668.27
Europe,Snacks,Offline,M,10/20/2012,521463763,11/1/2012,1570,152.58
Europe,Snacks,Online,M,4/22/2016,209088551,5/25/2016,2804,152.58
Europe,Meat,Offline,M,12/12/2013,426652610,1/7/2014,4843,421.89
Australia and Oceania,Vegetables,Online,M,1/12/2010,988267266,2/27/2010,9100,154.06
Middle East and North Africa,Fruits,Offline,H,9/20/2013,878356349,10/29/2013,4018,9.33
Middle East and North Africa,Meat,Offline,L,7/6/2012,501656186,7/17/2012,68,421.89
Asia,Clothes,Online,C,12/2/2013,333215606,12/10/2013,4757,109.28
Asia,Cereal,Online,L,5/11/2011,468395936,6/21/2011,7621,205.7
Asia,Cosmetics,Online,M,9/3/2010,172871005,9/7/2010,5227,437.2
Europe,Snacks,Online,C,3/17/2011,132627141,3/28/2011,6173,152.58
Middle East and North Africa,Meat,Online,H,2/22/2017,203963172,3/3/2017,6090,421.89
Asia,Cereal,Offline,M,1/11/2011,763490426,1/23/2011,2638,205.7
Europe,Household,Offline,H,7/13/2010,458132731,7/31/2010,511,668.27
Australia and Oceania,Baby Food,Offline,H,9/5/2011,255126416,10/18/2011,6431,255.28
Europe,Cereal,Offline,C,5/7/2015,292020308,6/14/2015,4153,205.7
Europe,Meat,Online,L,11/27/2015,326675736,12/14/2015,9465,421.89
Middle East and North Africa,Cereal,Online,L,7/29/2012,187266528,9/4/2012,5182,205.7
Sub-Saharan Africa,Fruits,Online,M,3/19/2013,222279012,3/31/2013,6154,9.33
Asia,Personal Care,Online,M,5/20/2015,850512015,7/9/2015,4260,81.73
Asia,Personal Care,Online,L,2/19/2010,311076867,3/6/2010,3413,81.73
Middle East and North Africa,Personal Care,Online,C,2/7/2016,513397395,2/25/2016,4553,81.73
Europe,Household,Online,C,2/9/2015,287209928,3/9/2015,655,668.27
North America,Vegetables,Offline,M,7/17/2016,332563292,7/19/2016,1723,154.06
Australia and Oceania,Meat,Online,C,9/24/2015,969818818,10/7/2015,9795,421.89
Sub-Saharan Africa,Vegetables,Online,C,10/29/2012,789650332,11/19/2012,3936,154.06
Europe,Household,Offline,M,8/24/2016,703044164,10/11/2016,5246,668.27
Middle East and North Africa,Meat,Offline,M,7/20/2010,791299140,7/26/2010,1855,421.89
Europe,Personal Care,Online,H,10/29/2016,756026589,11/18/2016,3923,81.73
